bot,stance,followers_deg,followers_hom,followings_deg,followings_hom,mentionings_deg,mentionings_hom,mentioners_deg,mentioners_hom,replyings_deg,replyings_hom,replyers_deg,replyers_hom,quotings_deg,quotings_hom,quoters_deg,quoters_hom
0,1,39,0.8974359035491943,115,0.886956512928009,26,0.9615384340286255,12,1.0,21,1.0,22,1.0,10,1.0,1,1.0
1,0,0,,3,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,2,1,1.0,24,0.875,1,0.0,0,,0,,0,,0,,0,
0,2,20,0.949999988079071,38,0.9473684430122375,36,0.7222222089767456,5,1.0,90,0.9222221970558167,17,1.0,4,0.25,0,
1,0,0,,8,0.375,0,,0,,0,,0,,0,,0,
0,1,4,1.0,12,1.0,9,1.0,0,,0,,0,,0,,0,
0,2,59,0.9322034120559692,159,0.8993710875511169,14,0.8571428656578064,83,0.9518072009086609,12,1.0,104,0.8846153616905212,4,0.75,8,0.875
0,1,25,0.8799999952316284,26,0.8846153616905212,1,1.0,0,,0,,0,,0,,0,
1,0,0,,5,0.0,0,,0,,0,,0,,0,,0,
1,1,2,0.5,23,0.9130434989929199,12,0.9166666865348816,0,,0,,0,,3,1.0,0,
1,2,0,,10,0.20000000298023224,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
1,1,0,,0,,0,,0,,0,,0,,0,,0,
0,1,15,0.46666666865348816,9,0.6666666865348816,0,,7,0.4285714328289032,117,1.0,119,0.9915966391563416,31,1.0,29,1.0
0,0,1,0.0,26,0.3461538553237915,0,,0,,0,,0,,0,,0,
0,1,15,0.7333333492279053,36,0.8333333134651184,4,1.0,5,1.0,56,1.0,61,1.0,2,1.0,4,1.0
0,1,60,0.9833333492279053,96,1.0,38,0.9736841917037964,1,1.0,3,1.0,1,1.0,1,1.0,2,1.0
0,2,0,,4,0.5,6,0.6666666865348816,0,,1,0.0,0,,0,,0,
0,1,42,0.9285714030265808,52,0.9230769276618958,67,0.8805969953536987,29,0.931034505367279,72,0.8611111044883728,57,0.9824561476707458,20,0.949999988079071,0,
0,2,7,0.4285714328289032,21,0.2857142984867096,2,0.0,0,,1,1.0,1,1.0,1,1.0,1,1.0
0,2,0,,5,0.6000000238418579,7,0.4285714328289032,0,,26,0.7692307829856873,13,1.0,2,1.0,2,1.0
1,0,5,0.4000000059604645,72,0.1111111119389534,2,0.5,0,,0,,0,,0,,0,
1,2,1,0.0,13,0.4615384638309479,0,,0,,0,,0,,0,,0,
0,2,0,,22,0.09090909361839294,3,0.3333333432674408,0,,2,1.0,0,,0,,0,
1,1,0,,2,1.0,13,1.0,0,,0,,0,,0,,0,
0,2,0,,7,0.5714285969734192,0,,0,,1,1.0,1,1.0,0,,0,
0,2,0,,1,0.0,2,0.0,0,,1,0.0,0,,0,,0,
0,1,3,1.0,19,1.0,3,1.0,0,,0,,0,,0,,0,
0,0,2,1.0,5,0.6000000238418579,1,1.0,1,1.0,7,1.0,7,1.0,7,1.0,7,1.0
0,0,0,,1,1.0,1,1.0,0,,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
0,0,12,0.6666666865348816,8,0.125,1,0.0,0,,1,1.0,1,1.0,0,,0,
0,1,14,1.0,19,1.0,22,0.9545454382896423,0,,30,1.0,14,1.0,4,1.0,1,1.0
0,1,83,1.0,155,0.9741935729980469,26,0.9615384340286255,1,1.0,42,1.0,29,1.0,5,1.0,5,1.0
1,1,15,1.0,39,0.9487179517745972,9,0.8888888955116272,1,1.0,175,1.0,181,1.0,18,0.9444444179534912,16,1.0
0,1,34,0.9411764740943909,8,1.0,57,0.9298245906829834,26,0.9615384340286255,8,0.875,2,1.0,19,1.0,2,1.0
1,1,0,,6,0.8333333134651184,2,1.0,1,1.0,0,,0,,0,,0,
1,2,0,,6,0.5,1,1.0,1,1.0,0,,0,,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
1,2,4,0.0,18,0.2222222238779068,5,0.0,0,,0,,0,,0,,0,
0,0,7,0.4285714328289032,6,0.6666666865348816,2,1.0,1,1.0,14,1.0,14,1.0,2,1.0,2,1.0
0,2,2,0.5,15,0.0,5,0.20000000298023224,1,1.0,0,,0,,0,,0,
0,1,6,1.0,18,0.9444444179534912,3,1.0,1,1.0,4,1.0,2,1.0,0,,0,
0,2,10,0.8999999761581421,37,0.837837815284729,3,0.6666666865348816,0,,2,1.0,5,1.0,2,1.0,0,
0,2,1,1.0,24,0.1666666716337204,1,1.0,1,1.0,0,,0,,0,,0,
0,0,5,0.4000000059604645,38,0.15789473056793213,18,0.1666666716337204,1,0.0,3,0.0,1,0.0,4,0.25,1,0.0
0,2,1,0.0,1,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,49,1.0,342,0.9766082167625427,0,,0,,0,,0,,0,,0,
0,1,137,0.985401451587677,134,0.9776119589805603,57,0.9824561476707458,2,1.0,3,1.0,2,1.0,3,1.0,5,1.0
0,1,24,0.125,26,0.03846153989434242,0,,5,0.0,201,0.8308457732200623,143,0.9650349617004395,27,0.9629629850387573,24,0.9166666865348816
0,1,12,0.9166666865348816,133,0.9473684430122375,32,0.96875,1,1.0,2,1.0,0,,4,1.0,0,
0,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,0,0,,0,,1,0.0,0,,0,,0,,0,,0,
1,1,7,0.7142857313156128,51,0.7254902124404907,13,0.9230769276618958,1,1.0,1,1.0,1,1.0,0,,0,
0,1,6,0.8333333134651184,39,0.8461538553237915,17,0.9411764740943909,1,1.0,1,1.0,0,,3,1.0,1,1.0
0,1,145,0.9931034445762634,107,0.9906542301177979,36,0.9444444179534912,47,1.0,84,0.988095223903656,52,0.9807692170143127,21,1.0,18,1.0
0,1,3,1.0,21,0.9523809552192688,38,0.8421052694320679,2,1.0,25,1.0,10,1.0,21,0.9047619104385376,0,
0,2,1,1.0,34,0.11764705926179886,0,,0,,0,,0,,0,,0,
0,0,45,0.4000000059604645,44,0.22727273404598236,0,,15,0.4000000059604645,180,1.0,180,1.0,3,1.0,3,1.0
0,1,206,1.0,306,1.0,91,0.9780219793319702,5,1.0,14,1.0,3,1.0,10,1.0,2,1.0
1,1,1,1.0,3,1.0,4,1.0,0,,0,,0,,0,,0,
0,0,2,1.0,16,0.1875,3,0.3333333432674408,0,,0,,0,,0,,0,
0,2,1,1.0,7,0.1428571492433548,9,0.2222222238779068,1,1.0,0,,0,,0,,0,
0,2,11,0.4545454680919647,10,0.30000001192092896,0,,0,,0,,0,,0,,0,
0,0,0,,5,0.6000000238418579,0,,0,,25,1.0,25,1.0,0,,0,
0,1,158,0.9936708807945251,417,0.9928057789802551,43,1.0,0,,7,1.0,0,,8,1.0,6,1.0
1,1,0,,3,1.0,17,0.9411764740943909,0,,0,,0,,1,0.0,0,
0,2,5,0.800000011920929,14,0.6428571343421936,7,0.8571428656578064,1,1.0,13,0.9230769276618958,1,1.0,0,,0,
0,2,84,0.9047619104385376,51,0.8823529481887817,11,0.9090909361839294,13,1.0,19,1.0,30,0.8666666746139526,5,0.4000000059604645,0,
1,0,1,0.0,5,0.4000000059604645,5,0.20000000298023224,1,1.0,1,1.0,1,1.0,5,0.0,0,
1,0,0,,2,0.0,1,0.0,0,,0,,0,,0,,0,
0,2,1,0.0,6,0.6666666865348816,1,1.0,0,,1,1.0,1,1.0,0,,0,
1,0,0,,25,0.11999999731779099,19,0.05263157933950424,0,,1,1.0,1,1.0,0,,0,
1,0,0,,17,0.1764705926179886,0,,0,,0,,0,,0,,0,
0,2,1,0.0,5,0.20000000298023224,0,,0,,0,,0,,0,,0,
1,1,0,,12,0.9166666865348816,5,1.0,0,,0,,0,,0,,0,
0,1,2,1.0,28,1.0,45,1.0,0,,0,,0,,7,0.8571428656578064,0,
1,2,0,,0,,3,0.0,0,,3,1.0,3,1.0,1,0.0,0,
0,2,5,0.800000011920929,3,1.0,3,1.0,1,1.0,0,,0,,0,,1,1.0
1,0,1,1.0,17,0.29411765933036804,0,,0,,0,,0,,0,,0,
0,1,52,1.0,40,1.0,69,0.9420289993286133,8,0.75,26,0.9615384340286255,5,0.800000011920929,6,1.0,0,
0,2,0,,0,,2,0.0,0,,0,,0,,0,,0,
1,2,6,0.3333333432674408,26,0.42307692766189575,4,0.75,0,,1,1.0,0,,1,0.0,0,
0,1,17,0.9411764740943909,72,0.9027777910232544,12,1.0,0,,5,1.0,4,1.0,5,0.6000000238418579,0,
0,1,2,1.0,21,1.0,26,0.8461538553237915,1,1.0,9,0.8888888955116272,0,,0,,0,
1,1,5,1.0,21,0.9523809552192688,8,1.0,0,,0,,0,,0,,0,
1,0,0,,2,0.0,0,,0,,0,,0,,0,,0,
0,2,2,1.0,3,0.3333333432674408,0,,0,,0,,0,,0,,0,
1,2,2,0.5,27,0.14814814925193787,5,0.20000000298023224,0,,0,,0,,0,,0,
1,0,0,,3,0.0,4,0.25,1,1.0,0,,0,,2,0.0,0,
0,1,41,0.9756097793579102,123,0.9918699264526367,25,0.9599999785423279,17,1.0,18,1.0,10,1.0,4,1.0,0,
1,2,0,,9,0.3333333432674408,6,0.6666666865348816,0,,0,,0,,0,,0,
0,2,4,1.0,6,0.6666666865348816,8,0.75,3,1.0,8,1.0,8,1.0,5,1.0,5,1.0
1,0,0,,4,0.0,2,0.0,0,,0,,0,,2,0.0,0,
0,0,2,1.0,1,1.0,2,1.0,1,1.0,0,,0,,24,1.0,24,1.0
0,0,0,,2,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,2,1,0.0,4,0.0,1,1.0,1,1.0,7,1.0,7,1.0,0,,0,
1,1,0,,2,1.0,1,1.0,0,,3,1.0,3,1.0,0,,0,
0,1,19,1.0,10,1.0,0,,0,,0,,0,,0,,0,
0,1,13,0.6153846383094788,124,0.6612903475761414,27,0.7777777910232544,3,1.0,5,1.0,4,1.0,7,0.5714285969734192,0,
0,2,0,,5,0.800000011920929,4,0.75,1,1.0,1,1.0,0,,0,,0,
1,0,0,,3,0.0,1,0.0,0,,1,1.0,1,1.0,0,,0,
0,2,6,0.8333333134651184,36,0.4444444477558136,2,0.5,0,,0,,0,,0,,0,
0,2,1,1.0,14,0.5,9,0.4444444477558136,0,,5,0.6000000238418579,0,,1,0.0,0,
1,2,0,,6,0.0,2,0.0,0,,0,,0,,0,,0,
1,1,0,,1,1.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,74,0.9324324131011963,106,0.9339622855186462,52,0.9615384340286255,0,,417,0.9832134246826172,15,1.0,46,0.97826087474823,36,1.0
0,1,16,1.0,19,1.0,36,0.9722222089767456,0,,3,1.0,0,,0,,0,
0,0,1,1.0,6,0.6666666865348816,1,1.0,1,1.0,4,1.0,4,1.0,5,1.0,5,1.0
1,0,1,0.0,2,0.0,1,1.0,1,1.0,2,1.0,2,1.0,0,,0,
0,0,0,,1,1.0,0,,0,,0,,0,,0,,0,
0,2,2,1.0,3,0.3333333432674408,10,0.4000000059604645,0,,84,0.130952388048172,6,1.0,0,,0,
0,2,42,0.5476190447807312,45,0.5333333611488342,2,1.0,12,0.3333333432674408,0,,0,,20,1.0,24,0.875
0,0,0,,0,,2,0.5,1,1.0,0,,0,,0,,0,
1,2,0,,9,0.4444444477558136,4,0.75,0,,0,,0,,0,,0,
0,2,1,0.0,14,0.5,5,0.6000000238418579,1,1.0,1,1.0,1,1.0,0,,0,
1,0,2,0.0,10,0.20000000298023224,0,,0,,0,,0,,0,,0,
0,0,0,,0,,1,0.0,0,,0,,0,,0,,0,
0,2,30,0.7333333492279053,16,0.6875,3,1.0,6,0.8333333134651184,48,1.0,48,1.0,16,1.0,16,1.0
0,1,2,1.0,25,0.8799999952316284,13,0.9230769276618958,1,1.0,44,1.0,44,1.0,3,1.0,3,1.0
0,1,7,1.0,9,1.0,1,1.0,1,1.0,1,1.0,6,1.0,0,,0,
0,1,10,0.8999999761581421,20,0.949999988079071,17,0.9411764740943909,2,1.0,13,0.9230769276618958,1,1.0,2,1.0,0,
1,0,6,0.0,4,0.0,1,0.0,0,,0,,0,,0,,0,
0,2,0,,5,0.6000000238418579,2,1.0,0,,0,,0,,20,1.0,20,1.0
0,2,0,,8,0.25,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,146,0.9863013625144958,109,0.9724770784378052,18,1.0,1,1.0,1,1.0,0,,2,1.0,2,1.0
0,0,0,,10,0.20000000298023224,0,,0,,0,,0,,0,,0,
0,2,81,0.9629629850387573,80,0.887499988079071,44,0.4545454680919647,0,,47,0.5957446694374084,33,0.939393937587738,2,1.0,1,1.0
0,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
1,1,0,,7,0.8571428656578064,18,0.9444444179534912,0,,0,,0,,10,1.0,0,
0,1,13,1.0,48,0.9791666865348816,19,1.0,1,1.0,5,1.0,0,,7,1.0,0,
0,2,1,0.0,53,0.2075471729040146,5,0.6000000238418579,0,,2,0.5,1,1.0,0,,0,
0,0,1,1.0,2,1.0,2,1.0,2,1.0,5,1.0,5,1.0,0,,0,
1,0,0,,1,0.0,1,0.0,0,,0,,0,,0,,0,
1,1,0,,6,0.6666666865348816,1,1.0,0,,0,,0,,0,,0,
1,1,0,,5,0.6000000238418579,3,1.0,0,,0,,0,,0,,0,
0,1,1,1.0,33,0.939393937587738,1,1.0,0,,4,1.0,0,,0,,0,
1,0,3,0.3333333432674408,16,0.1875,2,0.0,0,,0,,0,,0,,0,
0,1,141,1.0,52,1.0,4,1.0,5,1.0,6,1.0,6,1.0,0,,0,
0,1,123,1.0,36,0.9722222089767456,5,1.0,4,1.0,2,1.0,1,1.0,1,1.0,3,1.0
1,0,0,,7,0.1428571492433548,1,0.0,0,,0,,0,,0,,0,
0,0,0,,1,0.0,1,1.0,1,1.0,0,,0,,0,,0,
0,1,24,1.0,7,1.0,7,1.0,3,1.0,0,,0,,0,,0,
0,1,3,1.0,32,1.0,0,,0,,0,,0,,0,,0,
1,0,1,0.0,0,,0,,0,,0,,0,,0,,0,
0,2,42,0.976190447807312,121,0.9008264541625977,28,0.6071428656578064,5,0.800000011920929,36,0.9166666865348816,35,0.8285714387893677,4,0.5,1,1.0
1,1,7,0.8571428656578064,58,0.931034505367279,9,1.0,0,,0,,0,,0,,0,
0,1,5,1.0,10,1.0,2,1.0,3,1.0,5,1.0,2,1.0,2,1.0,0,
1,0,1,1.0,1,1.0,1,1.0,0,,0,,0,,0,,0,
0,2,1,0.0,4,0.25,4,0.0,1,1.0,17,1.0,17,1.0,83,1.0,83,1.0
1,1,0,,6,1.0,4,1.0,0,,0,,0,,0,,0,
0,1,109,0.9724770784378052,98,0.9591836929321289,26,0.7307692170143127,60,0.9833333492279053,35,0.9142857193946838,16,0.9375,6,1.0,0,
0,1,118,0.9830508232116699,220,0.9909090995788574,69,0.9420289993286133,5,1.0,8,1.0,1,1.0,57,1.0,0,
1,2,5,0.4000000059604645,7,0.2857142984867096,3,0.3333333432674408,0,,1,1.0,1,1.0,0,,0,
0,0,1,1.0,1,0.0,1,0.0,0,,2,1.0,2,1.0,2,1.0,2,1.0
1,0,0,,2,0.5,0,,0,,0,,0,,0,,0,
0,1,2,1.0,10,1.0,24,0.9583333134651184,2,1.0,10,1.0,2,1.0,8,1.0,0,
1,1,1,0.0,8,0.875,1,1.0,0,,1,1.0,1,1.0,0,,0,
1,2,12,0.5833333134651184,42,0.4761904776096344,4,0.75,1,1.0,1,1.0,3,1.0,5,0.4000000059604645,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,2,9,0.2222222238779068,5,0.20000000298023224,2,1.0,1,1.0,2,1.0,1,1.0,0,,0,
0,2,7,0.7142857313156128,12,0.5,2,0.5,1,1.0,6,1.0,6,1.0,6,1.0,6,1.0
1,0,0,,12,0.1666666716337204,0,,0,,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,0,5,0.20000000298023224,21,0.095238097012043,6,0.1666666716337204,0,,17,0.9411764740943909,16,1.0,0,,0,
0,1,216,0.9907407164573669,22,0.9545454382896423,18,0.8888888955116272,355,0.997183084487915,94,0.9893617033958435,135,1.0,53,1.0,322,0.9968944191932678
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,2,0,,1,1.0,5,0.6000000238418579,1,1.0,22,0.9545454382896423,3,1.0,1,1.0,1,1.0
1,2,0,,36,0.4722222089767456,6,0.6666666865348816,0,,1,1.0,1,1.0,0,,0,
0,2,7,0.5714285969734192,39,0.25641027092933655,0,,0,,0,,0,,0,,0,
0,2,4,1.0,61,0.7049180269241333,6,0.8333333134651184,0,,2,0.5,1,1.0,1,1.0,1,1.0
1,1,0,,7,1.0,4,1.0,0,,0,,0,,0,,0,
0,1,81,0.6419752836227417,301,0.9136212468147278,28,0.8928571343421936,546,0.901098906993866,5,1.0,409,0.9070904850959778,21,0.9047619104385376,51,0.9607843160629272
0,1,80,1.0,33,1.0,28,0.9642857313156128,3,1.0,1,1.0,0,,3,1.0,0,
0,2,0,,9,0.3333333432674408,5,0.20000000298023224,1,1.0,18,0.8888888955116272,16,1.0,0,,0,
0,0,47,0.23404255509376526,40,0.17499999701976776,7,0.1428571492433548,8,0.25,47,0.8085106611251831,41,0.9268292784690857,9,1.0,13,0.692307710647583
1,1,1,1.0,21,0.9523809552192688,27,0.9629629850387573,0,,4,1.0,0,,3,1.0,0,
0,0,1,1.0,5,0.6000000238418579,0,,0,,0,,0,,0,,0,
0,0,0,,0,,1,1.0,1,1.0,0,,0,,0,,0,
0,1,114,0.9912280440330505,160,1.0,35,1.0,2,1.0,4,1.0,0,,10,1.0,0,
1,0,1,0.0,1,0.0,0,,0,,0,,0,,0,,0,
0,1,262,1.0,361,0.9889196753501892,35,0.9428571462631226,1,1.0,5,1.0,2,1.0,3,1.0,0,
0,0,4,1.0,6,1.0,1,1.0,1,1.0,19,1.0,19,1.0,0,,0,
0,0,53,0.18867924809455872,72,0.2083333283662796,15,0.06666667014360428,11,0.3636363744735718,137,0.8832116723060608,124,0.975806474685669,20,0.800000011920929,18,0.8888888955116272
1,0,0,,0,,0,,0,,0,,0,,0,,0,
0,1,220,0.949999988079071,163,0.9325153231620789,47,0.936170220375061,85,0.9764705896377563,26,1.0,27,0.9629629850387573,26,1.0,11,0.9090909361839294
0,2,0,,6,0.0,1,0.0,0,,11,1.0,11,1.0,0,,0,
0,0,3,0.0,37,0.10810811072587967,0,,0,,0,,0,,0,,0,
0,1,104,1.0,157,0.993630588054657,59,0.8813559412956238,3,1.0,1,1.0,0,,14,1.0,0,
1,2,1,0.0,24,0.2083333283662796,5,0.4000000059604645,1,0.0,1,1.0,1,1.0,3,0.0,0,
0,0,2,0.5,2,0.5,1,1.0,1,1.0,0,,0,,9,1.0,9,1.0
1,2,0,,13,0.38461539149284363,3,0.3333333432674408,0,,0,,0,,0,,0,
0,0,1,1.0,1,1.0,3,0.6666666865348816,1,1.0,22,1.0,22,1.0,4,1.0,4,1.0
0,0,1,0.0,31,0.16129031777381897,0,,0,,0,,0,,0,,0,
0,0,3,0.6666666865348816,4,0.5,1,1.0,1,1.0,6,1.0,6,1.0,0,,0,
0,1,111,0.9909909963607788,19,1.0,13,0.9230769276618958,6,1.0,16,1.0,8,1.0,5,1.0,2,1.0
0,0,14,0.7857142686843872,5,0.800000011920929,2,1.0,2,1.0,5,1.0,5,1.0,0,,0,
0,0,5,0.800000011920929,5,0.800000011920929,1,1.0,0,,27,1.0,26,1.0,0,,0,
0,1,7,0.4285714328289032,74,0.6891891956329346,3,1.0,1118,0.8354203701019287,0,,1325,0.3532075583934784,41,0.8048780560493469,91,0.7472527623176575
0,0,0,,3,0.3333333432674408,0,,0,,0,,0,,0,,0,
1,2,3,0.0,29,0.0,5,0.20000000298023224,1,1.0,1,0.0,0,,6,1.0,6,1.0
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,2,0,,7,0.1428571492433548,7,0.5714285969734192,1,1.0,1,1.0,1,1.0,0,,0,
1,2,0,,5,0.800000011920929,2,0.5,0,,0,,0,,0,,0,
1,1,1,1.0,21,1.0,13,1.0,0,,0,,0,,0,,0,
0,0,22,0.8181818127632141,20,0.949999988079071,12,0.9166666865348816,7,0.8571428656578064,96,0.9895833134651184,88,0.9886363744735718,8,1.0,8,1.0
1,1,2,1.0,25,0.9200000166893005,30,0.9333333373069763,0,,0,,0,,27,0.9259259104728699,0,
0,2,1,0.0,20,0.3499999940395355,2,0.5,0,,0,,0,,0,,0,
0,2,1,0.0,20,0.3499999940395355,5,0.6000000238418579,0,,0,,0,,0,,0,
0,2,49,0.8367347121238708,34,0.7058823704719543,7,1.0,19,0.8947368264198303,6,1.0,14,0.6428571343421936,5,1.0,2,1.0
1,1,0,,0,,1,1.0,0,,0,,0,,0,,0,
0,1,101,1.0,138,1.0,22,0.8636363744735718,0,,0,,0,,12,1.0,0,
0,1,333,0.9849849939346313,433,0.9676674604415894,40,0.8999999761581421,4,0.75,5,1.0,3,0.6666666865348816,18,0.8888888955116272,0,
0,0,65,0.0923076942563057,15,0.20000000298023224,0,,15,0.06666667014360428,963,0.9968847632408142,1012,0.970355749130249,24,0.9166666865348816,31,0.8064516186714172
0,0,0,,0,,0,,0,,0,,0,,0,,0,
1,0,3,0.3333333432674408,12,0.0833333358168602,0,,0,,1,1.0,1,1.0,0,,0,
0,2,15,1.0,53,0.7169811129570007,34,0.6176470518112183,2,0.5,31,0.5483871102333069,9,0.8888888955116272,4,0.25,0,
0,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
1,0,1,1.0,8,0.5,3,0.6666666865348816,1,1.0,0,,0,,0,,0,
1,2,0,,23,0.5652173757553101,15,0.6666666865348816,0,,1,0.0,0,,1,0.0,0,
0,2,8,0.625,9,0.5555555820465088,3,1.0,4,0.75,43,1.0,43,1.0,10,0.800000011920929,8,1.0
1,0,0,,31,0.19354838132858276,25,0.07999999821186066,1,1.0,0,,0,,0,,0,
0,0,9,0.4444444477558136,17,0.29411765933036804,2,0.5,1,1.0,170,0.9823529124259949,167,1.0,287,0.9895470142364502,284,1.0
0,1,110,0.8909090757369995,26,0.7692307829856873,45,0.8888888955116272,62,0.9516128897666931,161,0.9130434989929199,130,0.9538461565971375,15,0.9333333373069763,30,0.8666666746139526
0,0,0,,4,0.0,0,,0,,0,,0,,0,,0,
0,0,1,1.0,1,1.0,0,,0,,0,,0,,0,,0,
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,1,0,,0,,0,,0,,0,,0,,0,,0,
0,1,83,0.9759036302566528,123,0.9674796462059021,94,0.957446813583374,3,1.0,6,1.0,0,,19,0.9473684430122375,0,
0,1,1,1.0,20,0.949999988079071,0,,0,,0,,0,,0,,0,
0,2,18,0.3333333432674408,40,0.17499999701976776,1,0.0,0,,0,,0,,0,,0,
0,1,158,1.0,301,0.9867109656333923,34,0.970588207244873,0,,4,1.0,1,1.0,0,,0,
0,1,7,0.4285714328289032,58,0.6896551847457886,23,0.9130434989929199,0,,116,1.0,99,1.0,0,,0,
0,0,0,,2,0.5,1,0.0,1,0.0,2,0.0,1,0.0,0,,0,
0,2,25,0.9200000166893005,25,0.8399999737739563,2,0.5,8,0.875,2,0.5,8,0.5,1,1.0,0,
1,1,2,1.0,34,0.8235294222831726,40,0.875,0,,35,0.7714285850524902,24,1.0,8,1.0,0,
0,1,251,0.9840637445449829,231,0.9783549904823303,39,0.9743589758872986,20,1.0,46,1.0,19,1.0,4,1.0,2,1.0
0,1,81,1.0,159,1.0,2,1.0,1,1.0,1,1.0,1,1.0,0,,0,
0,2,29,0.8275862336158752,38,0.4736842215061188,2,1.0,49,0.9387755393981934,189,1.0,207,0.9710144996643066,55,1.0,68,1.0
0,1,115,0.6608695387840271,136,0.720588207244873,18,0.8888888955116272,353,0.9008498787879944,107,0.9906542301177979,179,0.916201114654541,15,1.0,100,0.9599999785423279
0,1,38,1.0,107,1.0,16,1.0,1,1.0,2,1.0,2,1.0,1,1.0,0,
0,1,181,0.9944751262664795,589,0.9694397449493408,32,0.8125,9,1.0,23,0.260869562625885,0,,33,1.0,13,1.0
1,2,0,,19,0.0,4,0.0,0,,1,0.0,0,,0,,0,
0,1,444,0.9932432174682617,360,0.9944444298744202,38,0.9473684430122375,9,1.0,13,0.9230769276618958,2,1.0,2,1.0,0,
0,1,38,0.9473684430122375,10,1.0,14,1.0,35,1.0,1,1.0,2,1.0,5,1.0,8,1.0
0,1,0,,74,0.7432432174682617,40,0.824999988079071,0,,0,,0,,0,,0,
0,1,9,0.8888888955116272,39,0.9487179517745972,47,0.8510638475418091,1,1.0,264,0.8030303120613098,178,1.0,4,1.0,1,1.0
0,0,7,0.7142857313156128,8,0.625,1,1.0,1,1.0,0,,0,,0,,0,
0,1,23,1.0,26,1.0,15,0.9333333373069763,1,1.0,1,1.0,1,1.0,0,,0,
0,1,27,1.0,37,1.0,11,1.0,0,,2,1.0,0,,0,,0,
0,2,44,0.34090909361839294,37,0.2432432472705841,4,0.5,3,0.6666666865348816,8,0.5,5,0.6000000238418579,1,1.0,0,
1,1,1,1.0,4,1.0,2,1.0,0,,1,1.0,0,,0,,0,
1,2,0,,39,0.07692307978868484,6,0.0,0,,0,,0,,1,0.0,0,
0,0,90,0.12222222238779068,41,0.09756097197532654,11,0.09090909361839294,100,0.10999999940395355,97,1.0,105,0.9333333373069763,10,0.699999988079071,26,0.3461538553237915
1,0,0,,1,0.0,0,,0,,0,,0,,0,,0,
0,0,2,0.0,24,0.0833333358168602,16,0.0625,1,0.0,74,0.054054055362939835,5,0.800000011920929,0,,0,
1,1,3,0.3333333432674408,8,0.75,0,,0,,0,,0,,0,,0,
0,2,1,0.0,3,0.3333333432674408,2,0.0,0,,1,0.0,0,,0,,0,
0,1,46,0.95652174949646,52,0.9230769276618958,60,0.9333333373069763,6,1.0,3,1.0,1,1.0,9,0.8888888955116272,0,
1,2,0,,6,0.1666666716337204,0,,0,,2,1.0,2,1.0,1,1.0,1,1.0
0,0,1,0.0,6,0.1666666716337204,10,0.0,0,,19,0.8947368264198303,17,1.0,5,1.0,5,1.0
0,2,1,1.0,9,0.4444444477558136,3,0.3333333432674408,1,1.0,5,1.0,5,1.0,0,,0,
0,1,72,0.9166666865348816,12,0.9166666865348816,1,1.0,3,1.0,0,,0,,0,,0,
0,1,2,1.0,30,1.0,0,,0,,0,,0,,0,,0,
0,2,2,1.0,8,0.875,14,0.6428571343421936,2,0.5,56,0.125,22,0.09090909361839294,4,1.0,1,1.0
0,0,1,0.0,10,0.10000000149011612,2,0.5,1,1.0,0,,0,,1,1.0,1,1.0
0,0,0,,0,,1,1.0,0,,0,,0,,0,,0,
1,0,0,,2,0.5,0,,0,,0,,0,,0,,0,
1,1,0,,0,,1,1.0,0,,0,,0,,0,,0,
1,0,0,,0,,0,,0,,0,,0,,0,,0,
1,1,2,0.5,15,0.5333333611488342,5,0.4000000059604645,1,1.0,6,1.0,6,1.0,0,,0,
1,1,8,1.0,27,0.8888888955116272,15,0.9333333373069763,0,,1,1.0,0,,1,1.0,0,
0,2,3,1.0,9,0.8888888955116272,9,0.4444444477558136,2,1.0,56,0.9821428656578064,54,1.0,25,0.9200000166893005,22,1.0
0,1,35,1.0,48,0.9791666865348816,18,0.9444444179534912,10,1.0,19,0.8421052694320679,6,1.0,23,1.0,7,1.0
0,0,7,0.7142857313156128,9,0.4444444477558136,3,0.6666666865348816,1,1.0,2,1.0,2,1.0,7,1.0,7,1.0
0,0,9,0.4444444477558136,23,0.17391304671764374,1,1.0,1,1.0,3,1.0,3,1.0,0,,0,
0,1,5,1.0,1,1.0,0,,0,,6,1.0,6,1.0,0,,0,
0,1,42,1.0,107,1.0,52,0.9230769276618958,8,1.0,27,0.9629629850387573,3,1.0,77,0.9870129823684692,11,1.0
