uid,tweet
u1297078898727849990,"@stompytom @GurlGoneMadd @Reuters It is ... social media is part of the problem. 
We have given a global platform to the local bar nutjob so he could coordinate with the other bar nutjobs around the world ... Talk about a self inflicted wound ... and we keep doing it, all while we do shit about climate change"
u1297078898727849990,"@ClimateHuman The more you propose ideological arguments as tools to mitigate climate change, the more you feed and amplify climate change denial arguments.

It's a technological problem, that has been politicized for the same reason, covid has been politicized.

Ideology will not help anybody"
u1297078898727849990,"@ClimateHuman As engineer, I have been shitting on economists' denial of environmental reality for 30 years.

Facts don't work on anyone,who can afford to buy politics.

Distraction isn't the problem,private financing of politics is.

The movie fails to tackle financial corruption of politics."
u1364940437421752330,RT @GhostPanther: We’ve got 6-8 years before the climate is so chaotic we live in a permanent state of biblical catastrophe &amp; still we’re a…
u2281805170,"RT @BirdGuides: The UK government has broken its Brexit farming promises, with new announcements failing farmers, nature and the climate, a…"
u2281805170,RT @_BTO: 1/ Our new report sets out how climate change is already affecting the UK’s birds. Its findings are stark: 9 in 10 of our Puffins…
u2281805170,"RT @BirdLife_News: 🆘 Biodiversity loss and #ClimateChange: two inextricably linked threats. 

✔️ Learn more about a Global Goal for Nature,…"
u2281805170,"RT @BBCWalesNews: Campaigners want the issue to be given the same priority as plans to fight climate change
https://t.co/nVGkOSKILs"
u1258270872726646785,"#VRCC Wednesdays
This article examines how #SIDS governments in the #Pacific and #Caribbean have been implementing measures to deal with human displacement in their norms and policies related to disaster
#climatechange #migration #islands
➡️https://t.co/5hPJpQeVu3
@stefanomoncada https://t.co/hcpvvu354J"
u1258270872726646785,"#VRCC Wednesdays
This chapter explores why vulnerabilities of #Caribbean #SIDS to #climatechange are worsened by bad spatial planning
#planningreform offers possibilities for enhancing #resilience in 🇹🇹Trinidad and Tobago and 🇱🇨St. Lucia

➡️https://t.co/4rCUqU87Q1
@stefanomoncada https://t.co/GZcT2Lp8W3"
u1258270872726646785,"#VRCC
📣Official launch of ""Small Island Developing States: Vulnerability and Resilience under Climate Change"" on 7 December 2021.

#climatechange #science #policy #SIDS #smallstates #islands #resilience

https://t.co/4JFv252fJr

📖 https://t.co/kBk5b0n6S7
@stefanomoncada https://t.co/N73VPXihE1"
u1258270872726646785,"#VRCC Wednesdays
Coastal and community-based vulnerability approaches are combined to assess the #climatechange #vulnerability of 3 major 🐟🎣 #fishing communities along the southern coast of 🇯🇲Jamaica

#flooding #erosion #resilience

➡️ https://t.co/WWcddv83Vv
@stefanomoncada https://t.co/XGbLRTZt1d"
u1258270872726646785,"👏👏Proud moment for our Director @stefanomoncada

Dr Moncada was presented with financial aid in order to support his research project over the next 2 years:
‘Beyond Pandemics: Improving climate resilience and health systems in small island states’.

https://t.co/qqWTQVLmOw https://t.co/CysfBd4UPO"
u1258270872726646785,"#VRCC Wednesdays
This chapter focuses on #gender specific socio-economic #vulnerability to #climatechange in four Indian Ocean island economies of 🇰🇲Comoros, 🇲🇬Madagascar, 🇲🇻Maldives and 🇲🇺Mauritius.
#adaptability #mainstreaming

➡️ https://t.co/gUkgtxsO5a
@stefanomoncada https://t.co/NWRM4uYyII"
u1258270872726646785,"#VRCC Wednesdays
The disproportionate impact of #SIDS on UN #Climate negotiations
This chapter analyses their impacts on the UN climate #governance system in its early days in order to better understand trends in SIDS climate politics

➡️ https://t.co/n0ArMle1Fp
@stefanomoncada https://t.co/bHMMpPOoHd"
u1258270872726646785,"#VRCC Wednesdays
Insights from the Small Island Economy of 🇲🇺 Mauritius on Economic Impacts of Climate Change on Agriculture

Findings show the #vulnerability of #Mauritius and suggest #adaptation measures for #farmers.
#climatechange

➡️ https://t.co/ceVW8CylM1
@stefanomoncada https://t.co/XkWS1iP5EC"
u1258270872726646785,"ISSI proudly hosted the Book launch of ""Small island developing states: Vulnerability and resilience under climate change"" on 7 December

The webinar is available on our Facebook page https://t.co/M8BLII8f3g 

📗 https://t.co/kBk5b0n6S7
📰 https://t.co/9fEmdCuQDu

@stefanomoncada https://t.co/FEvAg1IfBX"
u1258270872726646785,"#VRCC Wednesdays
The benefits of #agroforestry in the #Rio conventions for #SIDS are not yet recognised

Stronger linkages between agroforestry and #climatechange #adaptation and #mitigation policies need to be promoted better
#biodiversity
https://t.co/UKM2nJR38X
@stefanomoncada https://t.co/8S5ERBSBWm"
u1258270872726646785,"📣📣
Seminar &amp; webinar on #SIDS

#Vulnerability and #Resilience under #ClimateChange

🗓️ 7 DEC 3-4pm, in presence at the University of Malta or on Zoom.

Further info and #registration here: https://t.co/60knteo0wt

@stefanomoncada https://t.co/8HRSnw2XX6"
u1258270872726646785,"📣📣
Seminar &amp; webinar on #SIDS

#Vulnerability and #Resilience under #ClimateChange

🗓️ 7 DEC 3-4pm, in presence at the University of Malta or on Zoom.

Further info and #registration here: https://t.co/60knteo0wt

@stefanomoncada https://t.co/9joDYyLxT2"
u1258270872726646785,"📣📣
Seminar &amp; webinar on #SIDS

#Vulnerability and #Resilience under #ClimateChange

🗓️ 7 DEC 3-4pm, in presence at the University of Malta or on Zoom.

Further info and #registration here: https://t.co/60knteo0wt

@stefanomoncada https://t.co/rryNxLPxvX"
u1258270872726646785,"#SST Thursdays
The paper investigates the #climatechange #governance and #development nexus for 19 #SIDS from 1995 to 2018

The Vector Error Correction Model confirm that climate change and environmental
degradation deter economic #growth

https://t.co/3l7yq8EeGu
@stefanomoncada https://t.co/RIHZCTsmVf"
u1258270872726646785,"#VRCC Wednesdays
#SIDS like 🇫🇯Fiji are #climatechange hotspots. #Adaptation to climate change is thus paramount and needs to combine indigenous &amp; scientific knowledges

Coping strategies must be integrated with existing local knowledge

https://t.co/kBk5b0n6S7
@stefanomoncada https://t.co/jJIkKTv3Vs"
u1258270872726646785,"#VRCC Wednesdays
Coral Islands, Climate Change and Distant Destinies? The View from Kiribati
🇰🇮Kiribati is the largest coral atoll state threatened by climate change. What are the development challenges faced by this #Pacific #SIDS ?

➡️https://t.co/uoMJtxeb2O
@stefanomoncada https://t.co/YMnKlovZxh"
u1258270872726646785,"#VRCC Wednesdays
#Overpopulation &amp; #climate concerns in the 🇲🇻Maldives
This paper uses a case study of Maldivian #policy preferences at the island, atoll and national levels taken from interviews from the field
#islands #SIDS #governance

➡️https://t.co/J5vwlGPYHA
@stefanomoncada https://t.co/NkkGmlwfnr"
u838446393345859584,"@JoshuaPotash This kind of rain could be dealt with with a semi-descent infrastructure. Climate change is a real threat, yes, but this travesty is simply due to shitty infrastructure."
u200005355,RT @billclerico: “Climate” is the trend… but the draw for founders is that some of the largest markets in the world are being transformed.…
u200005355,"RT @ShefJL: ...""Technology-enabled solutions that seek to minimize the impact of climate shocks should be embedded in a disaster management…"
u200005355,"RT @WRIClimate: Climate breakdown is making #forest loss worse, with humid forests drying out, causing trees to die off and fires to burn f…"
u200005355,"RT @NorCalGrant: Until we gain more traction in our efforts to mitigate &amp; adapt to climate change impacts, natural hazard events like wildf…"
u1295954426679758849,"RT @GaryLineker: I know these are scary times for other reasons, but for crying out loud, we need to act NOW on climate change to avoid cat…"
u811139603495350272,RT @lolaolufemi_: 🥺🥺 She’ll continue to escape accountability for complicity in the torture and murder of climate organisers in Ogoniland &amp;…
u1449684254884044807,"RT @Oceanwire: .
Sea Levels Are Rising At A Staggering Rate
Editorial by @washingtonpost editorial board

#ClimateEmergency #ActOnClimate…"
u1449684254884044807,"RT @antonioguterres: The climate crisis is also a health crisis.

Air pollution, disease, extreme weather events &amp; food insecurity are harm…"
u1449684254884044807,"RT @antonioguterres: The climate crisis &amp; land-use change are projected to make wildfires more frequent &amp; intense.

When even the Arctic fa…"
u734090702,RT @SecDebHaaland: We are no longer experiencing 'climate change'. We are officially in a climate crisis. We must act now to invest in clea…
u734090702,"RT @ASteiner: .@IPCC_CH report on ""impacts, Adaptation and Vulnerability"" makes for disturbing reading. Adaptation to #ClimateChange now a…"
u734090702,RT @wef: Visualized: A global risk assessment of 2022 and beyond https://t.co/dPQ43WbA0e #ClimateCrisis #GlobalRisksReport https://t.co/c9n…
u734090702,RT @YaleSPH: There is still time to apply for the Yale School of Public Health's Climate Change and Health Certificate Program! The program…
u1481150690798018561,"RT @UNEP: We are facing a triple planetary crisis : climate change, nature &amp; biodiversity loss, and of pollution &amp; waste.

#UNEP50 is the m…"
u1453412133551628294,"RT @peterlouwe: Man, it must be embarrassing being the climate and environment minister for one of the world's worst climate offenders."
u1453412133551628294,RT @standearth: 4/This would make it impossible for BC to meet its 2030 #climate target. So it's a big deal if #LNG and #fracking are no lo…
u1453412133551628294,RT @bcndpcons: #stopcgl #stoptmx #lng #ipcc #ClimateCrisis #ClimateAction #codered #COP27 #COP26
u1453412133551628294,"RT @KamloopsArchaeo: Losing $21B building a filthy oil pipeline on stolen land, as the climate crisis deepens, just angers and saddens me s…"
u1453412133551628294,RT @bcndpcons: #OldGrowth #FairyCreek #LandBack #nature #COP27 #environnement #ClimateAction
u1084774334516862976,"#ClimateChange is upon us and humanity is far from ready, the #UnitedNations climate panel warned in a major report.
U.N. climate report urges the world to adapt now, or suffer later""  https://t.co/EE94jPGQEo"
u1084774334516862976,Just imagine if the millions being spent to keep an army on the borders of the Ukraine had instead been spent on fighting the #ClimateCrisis instead and the real problems of the world🤷
u1447294159732232194,@ClimateAngelSOS @EmilyGorcenski @emptywheel Just another.. I want the country to fail to my stupid ass point.
u209688755,"RT @WSJ: The European Union is set to propose a sweeping program to fight climate change, requiring companies and households to adopt clean…"
u209688755,"RT @GretaThunberg: Once again: heat records are usually broken by tenths of a degree - not 4.6°C. 
We're in a climate emergency that has ne…"
u209688755,RT @GretaThunberg: The climate and ecological crisis is rapidly escalating. G7 spends fantasy amounts on fossil fuels as CO2 emissions are…
u1485069997940436992,@JackWhale16 No #USA is not winning.  We are suffering from high prices also.  #Biden is at fault for current high prices all in the name of #climate change..
u298510171,"Up until the invention of nuclear weapons, we didn’t have the potential to wipe out / cripple all of humanity. Today we face more risks: climate collapse, lethal pandemic, etc. World expert @tobyordoxford thinks we face a ⅙ chance of such a catastrophe this century!"
