id,follower_sent,followers,following,membership,mentioned,post,like,pinned
u297406321,0.12105454545454544,12,11,0,19,398,0,1
u1019973910429872128,-0.2083,6,2,4,13,117,0,1
u2694392379,-0.989,1,1,0,0,93,0,0
u3145247399,-0.6249,1,1,0,0,123,0,1
u20118080,-0.34947692307692313,21,2,2,36,417,0,1
u194608722,-0.32526666666666665,3,5,0,1,365,0,0
u587469331,-0.8395,2,2,0,3,379,0,0
u2426902464,,2,1,5,2,199,0,1
u205789731,,0,1,0,0,310,0,0
u3960840741,-0.08002857142857145,11,1,5,142,184,0,1
u412590922,-0.8832500000000001,2,2,1,0,82,0,1
u3130999965,-0.07434999999999999,9,2,4,4,315,0,1
u999323582319808512,-0.4019,1,3,0,1,55,0,1
u170075318,-0.9099999999999999,3,3,0,1,317,0,0
u192538987,,2,2,1,5,190,0,1
u1178090951102910464,-0.9744,1,4,0,1,90,0,0
u53789862,-0.46659000000000006,51,2,17,58,373,0,0
u298235383,-0.36013333333333336,4,1,2,0,64,0,1
u1339789088199639040,-0.9992,1,2,0,1,121,0,0
u587155302,-0.1779,2,3,3,0,281,0,1
u1482189638806630402,,0,1,0,0,201,0,1
u2389110612,0.9081,5,6,1,12,152,0,0
u2839257665,,0,1,0,0,81,0,0
u151226361,,0,3,0,0,281,0,0
u14672744,-0.31855,8,5,14,17,214,0,1
u66363468,,0,1,0,27,130,0,1
u1436707256356253703,,0,1,0,1,345,0,0
u2239772238,-0.10275000000000001,3,3,0,5,317,0,0
u5360012,-0.06469411764705883,27,2,17,28,362,0,0
u23486744,,0,1,1,0,123,0,1
u3300917159,,0,1,1,0,43,0,1
u52282776,-0.46969999999999995,13,1,5,62,212,0,0
u1438111126420697092,-0.17167272727272725,11,16,0,0,82,0,1
u457867930,-0.4989,2,1,1,4,84,0,0
u1107296448,-0.6447666666666666,4,1,1,4,107,0,1
u137884931,-0.8703,2,2,1,3,124,0,1
u60034394,-0.05352500000000002,5,2,2,4,150,0,1
u1273556383473025025,-0.6053333333333333,6,3,1,2,105,0,1
u1248012210158387201,,0,3,1,1,318,0,0
u1256971001281249283,-0.4184083333333333,15,18,0,75,291,0,1
u272196949,0.16696666666666668,3,3,0,4,177,0,1
u14309386,0.7909,3,5,4,0,94,0,1
u393705173,-0.21386,11,1,3,14,199,0,1
u784218054855127041,0.210575,4,1,3,3,399,0,1
u90492110,0.8328,1,3,0,1,140,0,1
u222638495,-0.29245,2,1,0,0,240,0,0
u748050194915274752,-0.98925,3,2,3,0,87,0,1
u2711810160,-0.22144999999999998,2,3,0,8,142,0,1
u356357800,,1,1,0,1,178,0,0
u153720431,-0.4804,2,1,0,5,63,0,1
u549140264,-0.9963,2,1,1,7,204,0,0
u805241702,,0,1,0,0,262,0,0
u269902962,0.3036,2,2,0,241,209,0,1
u929460532691824640,-0.37303333333333333,9,9,1,1,95,0,0
u436069050,-0.9839,1,1,0,0,48,0,1
u2863775537,-0.65242,9,7,0,18,402,0,1
u148873002,-0.048799999999999996,33,15,10,52,130,0,0
u1693990502,-0.9767,2,1,1,0,133,0,1
u1454126179800211460,,0,6,0,0,40,0,0
u565390857,-0.30434999999999995,7,6,0,1,321,0,0
u150224923,-0.11769999999999999,11,1,6,6,131,0,0
u1154470201,-0.31148333333333333,6,5,0,2,99,0,0
u9618202,,1,3,0,0,125,0,0
u818893114979061761,-0.35436071428571425,42,2,4,145,610,0,1
u14956372,0.7682,8,1,9,21,266,0,0
u409605880,,0,1,2,0,89,0,1
u4891172542,,0,1,0,0,93,0,0
u100077645,-0.32235,10,3,0,2,244,0,0
u15104164,-0.09565,22,4,10,11,110,0,1
u956256834549108736,-0.0537,14,114,0,2,314,75,0
u4735697729,-0.63725,2,1,3,16,171,0,0
u1205842090321731584,0.26305,2,1,0,1,131,0,1
u19766166,-0.28249166666666664,23,5,16,71,322,0,0
u3473549662,,0,1,3,0,41,0,1
u1313721228,0.0,1,2,0,0,39,0,0
u1061038518,-0.21609999999999996,3,3,2,6,163,0,1
u2880717907,,0,1,0,0,97,0,1
u438286900,0.017566666666666637,7,12,0,3,200,0,1
u1165935758730878976,-0.4019,2,5,0,0,39,0,0
u166933685,,1,1,1,0,43,0,1
u2586848137,,0,2,2,0,143,0,0
u67353683,0.3806,1,1,0,0,241,0,0
u75890595,,1,1,1,1,164,0,1
u17017645,-0.06389999999999996,2,2,1,0,120,0,0
u369618568,0.2993666666666667,17,13,2,13,222,0,1
u1066928551557980160,,0,3,0,0,119,0,0
u154223624,,1,4,0,4,260,0,1
u3082421172,0.1779,2,1,2,0,45,0,1
u731922931333369856,-0.1576375,14,2,5,10,97,0,1
u296089512,,1,1,0,0,40,0,0
u1450373116581003273,,0,2,0,0,40,0,0
u16714347,-0.11733124999999998,21,3,13,22,96,0,0
u1312069134289494022,-0.8729,2,1,1,0,82,0,0
u119756545,0.5165714285714286,13,2,5,11,188,0,0
u873535741963448320,-0.5559,13,12,3,3,380,0,1
u560817896,,1,1,2,0,303,0,0
u202216517,-0.28795,6,3,6,0,159,0,1
u1943738238,0.1007,3,1,0,1,44,0,0
u1110622523870318594,,0,1,0,71,186,0,1
u18729349,-0.99315,4,2,7,2,52,0,0
u1262169438628933632,0.0,1,1,0,0,129,0,0
u1478664835453751300,,0,2,0,0,41,0,0
u1463336180,-0.3182,1,1,0,0,320,0,1
u15840102,0.4767,4,3,2,13,176,0,1
u294965476,-0.9660333333333333,3,1,1,31,117,0,1
u59108543,,0,4,0,0,141,0,0
u446453396,0.14096666666666668,3,1,0,2,102,0,1
u11499392,-0.2263,2,2,1,14,172,0,1
u1109593590005723138,,0,1,0,0,95,0,0
u1001670572386988033,0.0,1,1,0,6,122,0,1
u221557576,-0.7378,4,2,0,7,96,0,0
u1328504322703847424,-0.9096,1,3,0,0,128,0,1
u99507481,0.8105,1,1,0,3,135,0,1
u1172956264873091073,0.208,6,10,8,11,63,0,1
u2302171358,-0.08799999999999997,2,1,0,1,148,0,1
u1294771514328453120,-0.53815,4,1,1,0,83,0,1
u1439140102714925056,0.8170400000000001,5,6,0,7,118,0,0
u22150874,-0.12845,2,1,4,1,183,0,0
u484270244,,1,7,0,0,128,0,0
u2315775492,,1,2,1,6,231,0,1
u725127362065620994,0.0,1,1,0,0,91,0,0
u1286925638,-0.82985,2,4,4,15,179,0,0
u16174144,0.008100000000000003,22,9,4,38,152,0,1
u524122127,0.0037750000000000006,4,2,2,3,255,0,1
u226891781,-0.29971666666666663,10,13,0,22,139,0,1
u123775724,,0,1,1,1,64,0,0
u296582846,0.9729,1,2,0,0,81,0,1
u17519978,-0.33535000000000004,16,6,2,14,257,0,1
u1270875406187376641,0.0,1,1,0,3,121,0,0
u47366890,,0,1,0,0,40,0,0
u2378517852,0.1666166666666667,15,13,0,10,306,0,0
u53292926,,1,2,0,1,103,0,1
u1257878321901137920,-0.5579666666666666,5,1,2,58,234,0,0
u1413073171209666561,,0,9,0,0,43,0,1
u18537898,-0.41006,5,5,4,9,420,0,1
u380664031,,1,2,1,6,261,0,1
u542152285,-0.5863999999999999,4,2,1,12,130,0,1
u1197179769282027520,0.9904,1,1,0,1,98,0,0
u1128767137215123459,,0,1,0,1,123,0,1
u1450415775328706561,-0.9618,1,1,0,0,120,0,1
u1321319260249972736,-0.9997,1,2,0,0,40,0,0
u637233762,-0.539,21,23,0,1,320,0,1
u583903782,-0.41501666666666664,8,8,8,9,287,0,0
u47035436,,1,2,2,11,302,0,1
u1239318499996164096,-0.36994285714285713,8,11,0,27,136,0,0
u1257985162572414976,0.4003,1,3,0,1,122,0,1
u42282064,0.4010666666666667,3,1,4,0,64,0,1
u121027249,-0.5436,2,2,0,8,332,0,1
u1056776126486331392,0.7579,2,1,1,21,147,0,0
u1183775406018695168,0.49125,2,3,3,1,121,0,1
u4703167472,,3,2,0,0,127,0,0
u110685128,-0.9439,1,1,0,1,123,0,1
u4151412733,0.6705,1,1,4,0,83,0,0
u3935282427,0.6808,2,1,29,8,191,0,1
u61612640,,0,1,0,0,41,0,1
u24594278,-0.29936666666666667,6,4,15,0,73,0,1
u999248094033100806,-0.2081,1,4,0,0,295,0,0
u364593753,-0.4115,11,3,12,9,116,0,0
u1274485502758940673,-0.8041,4,4,3,0,324,0,1
u747443173681676288,0.4436,2,7,0,2,179,0,0
u2260491445,0.12802444444444444,169,1,36,353,558,0,0
u1671133790,-0.3818,2,1,0,4,130,0,1
u11622712,-0.78745,5,2,10,7,197,0,1
u3394139103,,0,1,0,0,93,0,1
u841207826148151296,-0.6679466666666667,20,6,3,6,326,0,0
u775426488,-0.976,1,1,0,1,58,0,0
u1047566612205846530,0.9839,2,2,0,0,258,0,0
u18343116,-0.15984999999999996,5,2,14,28,110,0,0
u353821053,0.4588,1,1,0,0,242,0,1
u746371177174679552,-0.16157058823529413,23,18,11,219,580,0,1
u849962508953800704,0.8591,1,1,1,1,109,0,0
u1083442768125530118,0.28563333333333335,3,1,2,5,138,0,1
u112280016,-0.9867,1,3,1,8,424,0,1
u214428917,0.049842857142857175,23,7,3,32,433,0,1
u133648800,-0.37398888888888887,14,9,1,457,521,0,0
u351267073,,0,1,0,1,121,0,1
u1095901676,,0,2,0,1,83,0,1
u155203891,-0.10675882352941175,19,2,5,32,360,0,1
u14051638,-0.6694500000000001,3,13,0,0,326,0,0
u988932070545281027,,0,2,0,1,89,0,1
u285144652,-0.5422500000000001,5,1,4,4,140,0,1
u282163133,-0.559225,6,1,3,18,120,0,1
u550059210,0.0,2,1,0,1,173,0,0
u83403394,,1,1,1,1,105,0,0
u201826636,-0.37233333333333335,13,6,3,20,133,0,1
u2935631823,,0,1,0,1,86,0,1
u349247026,-0.0881,3,1,3,3,129,0,0
u350130565,,0,2,0,4,197,0,1
u302638470,0.13565,3,1,1,3,122,0,1
u1314264712532566016,-0.6174,1,2,1,0,120,0,0
u1468290938,-0.9806,1,1,1,0,102,0,1
u60247069,-0.296,1,2,1,4,166,0,1
u2546258378,0.08966999999999999,13,3,8,10,202,0,0
u1264294789,,0,3,0,2,173,0,0
u2499735536,,1,2,7,8,441,0,0
u606790163,0.9617,1,5,1,0,101,0,0
u768375854,-0.6844571428571429,10,1,5,21,174,0,0
u1969568858,-0.0465363636363636,22,3,4,29,226,0,1
u38394403,,0,2,3,0,126,0,1
u418340198,,0,1,0,0,40,0,0
u1178561952626274305,,0,2,0,0,138,0,1
u770454718384640000,0.765,1,1,0,2,91,0,1
u830946630819991552,0.8074,1,2,0,3,92,0,1
u1316312716395646976,,0,1,0,0,94,0,0
u93705601,0.8898,2,1,0,0,40,0,0
u2556496194,,0,1,0,0,124,0,1
u233213435,0.04550000000000004,4,7,1,2,605,0,1
u1909479860,0.07678260869565216,33,8,4,7,169,0,0
u17691412,-0.98095,2,1,0,1,70,0,1
u739860449366290433,-0.7935,1,1,0,2,122,0,0
u176711608,,0,1,0,1,234,0,1
u59639249,-0.36595,2,1,2,5,172,0,1
u28956634,-0.3089,2,4,0,2,208,0,1
u839990047764017153,-0.10569999999999996,3,2,0,6,168,0,0
u257581957,-0.11955454545454546,21,17,25,36,464,0,1
u2489960958,-0.33699999999999997,12,6,4,15,309,0,1
u15990207,-0.17317499999999997,10,3,2,7,300,0,0
u1065183854946893824,-0.9696,2,1,1,30,231,0,0
u1453037457415544832,,0,1,0,0,87,0,0
u1583963515,,0,1,0,0,241,0,0
u5610072,0.20436,18,6,12,20,371,0,1
u1450185886444965888,,2,31,0,3,320,0,1
u77915683,0.9864,2,4,1,6,342,0,1
u212820561,,0,1,0,2,202,0,0
u262963761,-0.3182,3,2,2,2,174,0,0
u265508799,-0.9983500000000001,2,1,1,0,177,0,1
u2862577383,-0.24368888888888884,10,1,7,6,270,0,0
u753946669117505536,-0.7201571428571427,8,7,0,9,193,0,1
u483330559,0.3009,4,5,0,1,322,0,1
u957819468,-0.9095,2,1,1,0,309,0,1
u340189046,0.2584,3,1,1,1,196,0,1
u249742970,-0.036099999999999965,3,4,0,0,84,0,0
u1168039540096790529,,0,1,0,0,196,0,0
u1121154035807948800,0.0,2,2,0,13,70,0,0
u90136852,-0.2519285714285714,10,10,0,0,40,0,0
u816254109498179586,-0.9967,1,2,1,1,214,0,0
u363708415,-0.2216573770491803,84,1,10,50,346,0,1
u18154797,-0.6372,4,2,0,15,351,0,1
u1321560187107479556,0.8702,1,2,1,0,76,0,0
u331907591,-0.7964,1,2,0,2,131,0,1
u786307776,0.010049999999999976,9,7,1,10,106,0,0
u796064022714052608,-0.5245428571428571,8,6,0,0,81,0,1
u2352296922,0.7180500000000001,2,1,2,0,165,0,0
u856568999047561216,,0,1,0,0,86,0,1
u20613986,0.18328333333333333,6,12,0,3,106,0,0
u4704757043,-0.3383,5,1,0,13,135,0,1
u30962796,-0.09798000000000004,7,1,1,24,106,0,0
u76202337,-0.649325,4,1,2,5,235,0,1
u1686369542,-0.9944,1,1,0,1,94,0,1
u1420488626924834832,,0,1,0,0,239,0,1
u38167665,,0,1,0,1,119,0,0
u93560510,,0,2,1,0,160,0,1
u3267253393,,0,1,0,2,282,0,0
u22633812,-0.21864545454545456,35,11,2,103,263,0,0
u854765449157853184,0.028133333333333305,7,5,1,1,101,0,0
u1242690315204493312,-0.3967,4,3,1,1,259,0,1
u3191417549,,0,1,1,2,179,0,0
u23227706,-0.20252500000000004,61,36,6,293,563,0,0
u97516144,-0.48563333333333336,7,1,3,7,139,0,1
u68559772,-0.01789999999999997,2,5,0,0,241,0,1
u108000529,-0.3058333333333334,7,4,2,5,228,0,0
u326229600,-0.006855555555555549,58,9,28,831,778,0,1
u580852098,-0.9015,8,1,0,4,205,0,0
u322722220,0.19785000000000003,4,1,0,11,163,0,1
u15082486,-0.39068571428571425,25,7,7,85,534,0,1
u1130830006375075841,-0.071925,7,3,1,22,65,0,1
u921449088872321025,0.1069,3,5,0,7,330,0,0
u851761009102639104,,0,1,0,0,85,0,0
u743294666171289600,-0.6339,2,13,2,0,87,0,0
u908799213227659266,-0.36541428571428575,8,9,0,2,162,0,0
u1932282721,0.11393333333333333,17,4,4,2,107,0,1
u75383659,0.3062,3,1,3,2,82,0,0
u42835508,,0,2,0,0,81,0,0
u26351122,-0.4014,1,1,0,1,136,0,0
u3494182277,0.0,1,2,0,0,124,0,1
u2245822809,0.034450000000000036,2,2,0,5,340,0,1
u2169998980,-0.7589333333333332,3,2,0,5,84,0,1
u3286843880,-0.2895,6,2,1,10,59,0,1
u910880225566769152,-0.25454,8,2,0,5,202,0,1
u2846112808,-0.7189,2,1,0,13,89,0,1
u1148847767210487808,0.21284999999999998,2,3,1,3,214,0,1
u14844066,0.8038,1,3,1,0,104,0,1
u16657699,-0.09942857142857142,18,2,11,27,382,0,0
u55285564,-0.348325,16,2,3,11,154,0,1
u17331252,0.18124,9,1,4,11,297,0,0
u148790139,0.04271666666666665,6,6,0,3,80,0,0
u300982984,0.17323124999999998,18,13,0,63,201,0,1
u2598999181,-0.02200000000000002,3,3,0,6,196,0,1
u1386811751640059905,-0.5845714285714286,8,11,0,7,128,0,0
u18579266,-0.0529,2,1,0,0,175,0,0
u454200282,,0,1,2,0,118,0,0
u1907248850,-0.07700000000000001,4,5,3,3,251,0,1
u753665337837686784,-0.3135833333333334,18,7,17,36,316,0,0
u2371069948,0.06456666666666666,10,1,20,34,203,0,1
u27035467,-0.9996,2,2,0,5,45,0,1
u17630756,-0.974,4,2,4,4,257,0,1
u1510470294,,4,7,1,37,369,0,1
u287523030,-0.0258,1,1,0,30,60,0,1
u87374840,,0,1,0,0,195,0,0
u1291349781638344705,,0,1,0,1,165,0,1
u6180462,0.3802,2,4,3,2,76,0,1
u623269076,-0.8543,2,3,0,0,55,0,0
u34687594,,0,1,1,6,354,0,0
u3288601627,0.9119,2,1,0,0,130,0,1
u14111373,0.21075,3,3,1,1,198,0,1
u128382582,-0.05541428571428571,16,3,8,15,215,0,1
u273813321,-0.19586666666666666,4,1,6,3,100,0,0
u271008986,,0,1,0,10,136,0,1
u2725063516,,0,1,3,0,147,0,0
u34664371,-0.3454295081967214,81,3,9,201,456,0,0
u830277957587398657,,0,1,1,2,88,0,1
u1102980199,-0.09434999999999999,2,2,0,1,164,0,1
u16077656,-0.30205,8,2,2,32,159,0,1
u1548207565,0.6317,7,4,3,7,318,0,1
u241684668,-0.4639166666666667,13,1,2,9,73,0,0
u62955521,0.40923333333333334,6,6,0,5,170,0,0
u282751665,-0.6114714285714286,8,2,1,7,88,0,1
u4768795707,-0.5871428571428572,7,8,0,1,58,0,0
u36598880,,3,3,1,10,201,0,1
u2580898044,-0.012249999999999983,2,2,0,0,138,0,0
u386642310,-0.45405,2,1,0,1,57,0,0
u1348461772961845249,0.6478,1,1,0,8,153,0,0
u1352742336669900800,-0.4807,6,9,1,2,354,0,1
u558785374,0.8268,1,2,0,1,82,0,1
u96113154,0.07692000000000002,5,2,0,8,86,0,0
u941588354,-0.21055000000000001,3,1,3,2,87,0,0
u1150206412867416065,0.802,1,1,0,11,207,0,1
u1336929872913035264,0.0567,10,8,0,12,214,0,1
u1272093341086355457,-0.9601,1,1,0,0,39,0,0
u4334796801,0.13225000000000003,2,3,0,4,84,0,1
u265899859,,0,1,0,0,101,0,1
u872947217329307648,,0,1,0,0,93,0,0
u98576802,0.0762047619047619,43,2,13,40,337,0,1
u48610400,,0,1,0,0,53,0,1
u376935262,0.0,1,1,5,3,93,0,1
u1297456718226563072,-0.01227499999999998,5,5,1,1,350,0,1
u1063589060,0.014960000000000018,5,2,1,2,134,0,1
u2428561403,,0,1,1,2,99,0,1
u76525772,,0,1,3,0,121,0,0
u14314862,-0.5101,10,15,4,11,313,0,0
u1352351738347577346,,0,2,1,1,255,0,1
u536462625,0.5716,1,1,0,2,42,0,1
u3038333431,0.10987999999999998,9,14,2,3,440,0,1
u33783455,-0.296,2,2,1,7,203,0,1
u2938101621,-0.9213,1,2,1,2,138,0,0
u140071984,,0,1,0,0,49,0,0
u53287213,-0.45890000000000003,3,2,0,0,38,0,0
u819541552557162496,-0.9272,1,1,0,0,41,0,1
u45715838,-0.3199030303030303,44,2,7,300,677,0,1
u230661500,,0,1,0,0,45,0,0
u2330582360,0.0,1,2,0,0,130,0,1
u240716637,-0.8807999999999999,6,1,10,3,290,0,1
u570867466,-0.8034,2,3,3,0,102,0,0
u29459695,0.07684444444444444,25,29,9,226,771,0,1
u135567828,0.0,1,1,1,3,262,0,1
u940720002696663046,-0.7964,1,2,1,0,87,0,1
u294117344,-0.84055,2,2,2,0,120,0,1
u531613271,,0,1,0,0,131,0,0
u831815461956419584,-0.5588000000000001,5,7,0,4,80,0,1
u45014353,0.4767,1,2,0,1,125,0,1
u4878169300,-0.9401999999999999,3,2,0,1,162,0,0
u338444460,-0.36218000000000006,8,3,3,34,324,0,1
u3399646822,-0.163875,7,9,2,74,496,0,1
u2832297681,,0,5,1,0,90,0,0
u1272610186734305284,0.9206,1,3,1,0,281,0,0
u596885976,,0,1,0,0,197,0,1
u1160877924066701313,-0.47295,5,5,0,5,49,0,0
u897274070651228161,-0.5893,1,4,0,2,166,0,1
u3153831526,0.1179,1,2,3,1,59,0,0
u525413893,0.108936,101,14,36,275,479,0,1
u863963865276489728,,0,3,0,21,198,0,1
u789226992713408513,-0.005649999999999988,2,2,1,2,167,0,0
u1390290075490177026,,0,1,0,0,168,0,1
u765511120723468288,0.5403333333333334,4,5,1,10,214,0,0
u527235020,-0.53615,3,4,2,0,240,0,0
u450714492,,0,4,0,0,40,0,0
u1398114660,-0.41452,5,5,2,7,325,0,0
u59087719,-0.4715000000000001,7,2,3,1,87,0,1
u827207695619018752,-0.25793333333333335,3,3,0,5,208,0,0
u226963044,-0.34378000000000003,15,1,5,7,121,0,1
u23978832,-0.4594,6,6,1,4,293,0,1
u896514513578733568,,0,1,0,0,84,0,0
u4819130836,0.9422,3,3,0,17,170,0,1
u1397127641874976768,-0.15812,16,16,0,60,415,0,1
u13499622,0.07562666666666669,27,10,4,57,130,0,0
u1529723977,,0,1,0,0,41,0,1
u478116975,-0.9777,1,1,0,0,80,0,1
u1189847988,,0,1,0,0,57,0,0
u14982315,-0.1302434782608696,47,1,6,102,394,0,1
u46520272,-0.6666666666666666,3,1,3,1,126,0,1
u290673966,-0.9968,3,2,8,0,307,0,1
u1175493202645835777,-0.7964,2,9,0,0,94,0,0
u14065491,-0.48845000000000005,12,2,0,10,367,0,0
u2332245697,-0.9507,1,2,0,0,92,0,1
u82279998,-0.265925,7,2,9,2,390,0,1
u29739700,0.25129999999999997,10,1,11,6,287,0,1
u3985778728,-0.3182,1,1,1,1,226,0,0
u755858711306833920,,1,2,0,2,171,0,0
u2204994903,,0,1,0,5,167,0,0
u20268661,,0,4,0,15,132,0,1
u1259288585292804100,,0,2,0,1,100,0,1
u617230051,,0,2,0,1,123,0,1
u266059135,,1,1,0,0,83,0,0
u2480691936,-0.3358,24,2,9,49,339,0,1
u3438654916,0.7845,1,2,1,3,90,0,1
u822811812471177216,,0,1,0,0,125,0,1
u3563051476,0.6369,1,2,8,0,185,0,1
u130252034,,1,3,0,1,125,0,1
u980716404,-0.4923,5,4,0,3,403,0,1
u194931094,-0.9442,2,2,0,6,137,0,0
u16945161,,0,2,0,2,71,0,0
u130101211,0.01755263157894739,32,4,7,60,356,0,0
u741571645723181056,-0.7706,1,1,0,1,90,0,0
u111631851,-0.28779999999999994,6,3,3,0,163,0,1
u19548638,,0,2,0,0,67,0,0
u182326620,0.45156666666666667,8,1,0,35,203,0,1
u1396950846143926272,-0.8881,1,2,0,0,282,0,1
u314157950,,0,1,0,0,159,0,0
u175724046,-0.20315,3,2,0,6,304,0,0
u1606282362,0.9942,1,1,0,0,41,0,1
u1466028176128331777,-0.6903874999999999,8,15,1,0,79,0,0
u278836783,-0.9921,1,1,0,7,65,0,1
u1408511016439255051,,0,2,0,1,76,0,1
u950332959038558208,-0.5255,2,2,1,0,122,0,1
u1161715267526782976,0.11073333333333336,17,32,0,3,317,0,1
u255566443,,1,1,2,1,166,0,1
u2989751332,,0,1,16,0,123,0,0
u2527904352,-0.179675,9,12,2,13,315,0,1
u1003306478609010688,-0.17045,12,13,0,44,163,0,0
u195740621,0.8475,1,1,0,4,362,0,0
u224200861,-0.4580230769230769,16,1,4,38,405,0,1
u745427422686941184,-0.22585,12,10,2,16,321,0,1
u269855398,,0,1,0,0,61,0,0
u198432070,0.7418,1,1,0,0,40,0,0
u1118989263188692994,0.9451,2,2,1,0,246,0,0
u1278712430923743237,0.0,1,1,0,2,84,0,1
u426838707,-0.5848,2,3,0,46,102,0,1
u3308483750,,0,2,9,0,143,0,0
u1674589274,-0.4582571428571428,19,6,17,291,263,0,1
u317744468,-0.9661500000000001,2,1,1,45,268,0,0
u214443355,-0.9992,1,1,0,0,92,0,1
u1090640155814305792,,0,1,0,0,100,0,1
u429521868,-0.8729,2,1,0,0,82,0,1
u111726341,-0.0516,1,1,0,17,171,0,0
u21354241,,0,1,0,1,121,0,0
u14727549,0.010733333333333336,9,1,4,73,283,0,1
u1455612599505145863,-0.9955,1,1,0,3,215,0,0
u52016029,-0.9779,1,1,0,1,122,0,0
u257513690,-0.996,1,1,1,5,55,0,0
u117810351,-0.9996,5,2,3,29,429,0,1
u744442855,-0.0643,1,1,0,12,73,0,1
u1694040764,-0.19028367346938777,74,1,7,35,103,0,1
u481572703,0.6369,1,1,1,0,234,0,1
u36895935,,0,1,0,0,40,0,0
u14600584,0.07134999999999997,2,2,2,0,66,0,0
u552294855,,0,1,0,0,133,0,1
u1226527487422795777,-0.25,1,2,0,0,97,0,0
u41218184,-0.9377,2,1,2,10,76,0,1
u2324991210,-0.6599,1,1,0,2,185,0,1
u899598361950642176,0.2091428571428571,26,11,0,51,79,0,0
u861485320302415872,-0.21250000000000002,2,1,1,0,197,0,0
u1268897674662723587,,0,3,0,0,81,0,0
u15238613,,0,1,0,0,133,0,0
u18028893,-0.4629900000000001,14,1,3,31,187,0,0
u2649753055,-0.12391666666666663,8,4,5,9,129,0,1
u374469938,,0,1,2,0,82,0,0
u812376663560519680,-0.224925,8,10,4,11,235,0,0
u2738976144,-0.21284,5,1,0,3,297,0,1
u1190592307336302592,0.006450000000000011,2,3,0,6,133,0,1
u360919915,-0.125,3,3,1,2,124,0,1
u1264528781299105794,0.009156521739130426,29,24,0,14,110,0,1
u440754998,,0,1,1,0,73,0,0
u4564706233,-0.286175,4,11,0,4,94,0,0
u1446584137767260166,-0.8598333333333333,3,27,0,0,82,0,0
u350836127,,0,1,0,2,111,0,0
u239964567,-0.8591,2,1,8,3,119,0,1
u1520202720,0.0,1,2,2,1,225,0,1
u2848493051,-0.7373285714285716,7,1,5,9,164,0,1
u308525859,-0.7979333333333334,4,1,0,2,96,0,1
u914109600688783360,,0,1,0,0,124,0,0
u941754604118831105,0.33849999999999997,6,9,1,16,401,0,1
u2288280256,-0.9439,1,1,0,10,131,0,0
u721424072,0.7977,1,1,0,1,190,0,1
u7809252,,4,8,0,2,50,0,1
u766269229129687045,,3,3,4,68,280,0,0
u255146251,0.10775000000000001,2,4,1,4,111,0,1
u277196806,-0.9913,1,1,0,13,134,0,0
u1028783831275511809,-0.0178,2,3,2,0,220,0,0
u1468532306562326530,0.7717,3,6,0,0,43,0,1
u310861293,,1,2,0,4,206,0,0
u1015196564690743296,-0.32043,19,2,6,63,212,0,1
u2992850812,-0.20756666666666668,7,3,5,2,81,0,0
u915898509479563264,0.3137,1,2,0,3,113,0,0
u255812611,-0.2257603448275862,95,8,13,490,876,0,1
u2788383706,-0.4939,3,1,3,4,224,0,1
u19135256,-0.8392,1,2,0,0,81,0,1
u1468521034143784960,-0.5388,1,1,0,2,89,0,1
u2891115389,,0,1,5,2,122,0,0
u732363,-0.16813333333333333,5,2,6,0,87,0,1
u836510570,-0.11438947368421053,58,15,26,610,416,0,1
u1375675711,-0.10770000000000002,3,10,0,11,105,0,1
u983803503813554176,-0.32775,4,5,1,32,277,0,1
u81875792,,0,2,0,0,57,0,0
u977593370720854018,,1,1,1,0,195,0,1
u53104607,0.4978,2,1,0,0,243,0,0
u34217608,-0.47683749999999997,9,4,1,7,252,0,0
u23630451,0.9905,2,1,0,0,280,0,0
u1640917519,0.0,2,2,0,0,41,0,1
u12471892,0.38675000000000004,3,1,1,0,232,0,0
u922766265198006272,,1,3,0,2,110,0,1
u703215420015251458,0.8139,2,1,0,0,67,0,0
u433034412,-0.17286,6,2,2,21,122,0,0
u121913031,0.4019,1,1,2,0,281,0,1
u1022143826796994560,-0.9904,1,1,0,1,75,0,0
u142398936,,0,2,0,1,216,0,1
u1431210701427781639,,0,5,0,0,85,0,0
u968241635640438784,,1,2,1,1,74,0,0
u2360,-0.07954285714285717,49,8,7,105,562,0,1
u1224566569319239680,-0.0047750000000000015,5,2,0,6,232,0,1
u25577978,-0.5701333333333334,4,4,0,3,131,0,1
u319815759,-0.5923625,10,2,1,7,155,0,0
u495875304,0.1124,4,3,0,7,130,0,0
u1520098260,-0.067475,8,14,0,0,121,0,0
u210931140,0.4037,2,3,0,0,41,0,1
u1193110366533902337,-0.9456,2,1,0,5,48,0,1
u1217716322806747136,-0.46021999999999996,7,7,0,2,101,0,0
u80351430,,3,3,1,1,415,0,0
u983515416499773440,0.9105,1,3,4,2,58,0,1
u2165457905,,1,2,0,0,124,0,1
u939697315379646465,-0.4745,9,10,1,16,281,0,0
u10839772,,0,3,1,1,178,0,1
u780598103367749632,0.8074,1,1,0,7,171,0,1
u744567421575499776,-0.9086,7,6,0,19,253,0,1
u1470290934436929538,0.01107142857142855,7,7,0,4,124,0,1
u1175367939366760449,0.13701999999999998,6,12,0,3,173,0,0
u1299906781162987521,,0,1,0,0,81,0,0
u247960228,,0,1,0,0,80,0,0
u307544773,0.4588,1,2,0,3,180,0,1
u839466994487418880,-0.9722999999999999,2,3,0,2,125,0,1
